timestamp,session_id,source_ip,method,path,status,user_agent,category,repetitive_path_count
2026-05-28T10:00:09.253000,malicious_ddos_tool_0e86eca6,10.0.5.87,GET,/admin/config,500,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,6
2026-05-28T09:27:22.843461,normal_45276115,,GET,/api/search?q=laptop,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,normal,0
2026-05-28T10:00:01.942000,malicious_credential_stuffer_4ef56032,10.0.5.224,GET,/api/product,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T09:00:04.356000,malicious_scraper_1303e619,10.0.2.211,GET,/api/items/3,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T10:00:04.110000,malicious_credential_stuffer_61af5fcb,10.0.2.155,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:04.745000,malicious_ddos_tool_9fb7b132,10.0.0.220,GET,/api/payments,429,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,3
2026-05-28T10:00:04.465000,malicious_credential_stuffer_4ef56032,10.0.2.220,GET,/api/users/export,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:00:05.381000,malicious_scraper_e8715a09,10.0.5.211,GET,/api/products,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T09:00:05.605000,malicious_scraper_1303e619,10.0.5.203,GET,/admin/users,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:03.799000,malicious_credential_stuffer_d683955e,10.0.5.181,GET,/api/users/export,429,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:00:05.481000,malicious_scraper_96bafc05,10.0.4.165,GET,/admin/config,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T09:00:03.058000,malicious_scraper_2c7e2acb,10.0.3.248,GET,/api/product,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T10:00:08.202000,malicious_ddos_tool_90147e1f,10.0.3.68,GET,/api/items/2,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,6
2026-05-28T09:00:01.381000,malicious_scraper_1303e619,10.0.5.223,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T09:00:03.624000,malicious_scraper_5db41985,10.0.0.89,GET,/admin/users,429,Go-http-client/2.0,distributed_crawler,0
2026-05-28T09:00:03.137000,malicious_scraper_e8715a09,10.0.5.151,GET,/api/comments?page=1,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T09:00:05.123000,malicious_scraper_5f8ed855,10.0.5.69,GET,/api/items/2,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T08:32:38.506203,normal_c5c1b72a,,GET,/api/items/1,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-28T10:00:03.556000,malicious_credential_stuffer_19f584db,10.0.3.48,GET,/admin/config,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:06.690000,malicious_ddos_tool_9fb7b132,10.0.1.75,GET,/admin/config,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:06.556000,malicious_credential_stuffer_fb334178,10.0.2.186,GET,/api/payments,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T10:00:03.266000,malicious_credential_stuffer_090c8ed3,10.0.1.192,GET,/api/items/3,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:00:05.604000,malicious_scraper_e8715a09,10.0.2.47,GET,/admin/config,403,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:02.615000,malicious_credential_stuffer_19f584db,10.0.5.87,GET,/api/items/2,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T09:00:07.574000,malicious_scraper_520bdb2c,10.0.4.109,GET,/api/comments?page=2,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:03.851000,malicious_credential_stuffer_fb334178,10.0.5.235,GET,/api/users/export,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T10:00:04.793000,malicious_credential_stuffer_48030388,10.0.0.13,GET,/admin/config,500,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:02.834000,malicious_credential_stuffer_fb334178,10.0.0.67,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:07.813000,malicious_ddos_tool_90147e1f,10.0.0.237,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,5
2026-05-28T10:00:06.939000,malicious_credential_stuffer_11e9ced4,10.0.5.160,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,3
2026-05-28T09:00:02.910000,malicious_scraper_96bafc05,10.0.3.6,GET,/api/comments?page=1,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T10:00:03.078000,malicious_ddos_tool_3f66ff9a,10.0.2.80,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T10:00:03.323000,malicious_credential_stuffer_11e9ced4,10.0.5.45,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:09.689000,malicious_ddos_tool_0e86eca6,10.0.4.35,GET,/api/payments,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,7
2026-05-28T09:00:02.772000,malicious_scraper_1303e619,10.0.0.119,GET,/api/payments,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T10:00:08.184000,malicious_credential_stuffer_e0ec8afb,10.0.1.123,GET,/api/items/1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T10:00:09.249000,malicious_credential_stuffer_19f584db,10.0.3.238,GET,/admin/config,403,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,4
2026-05-28T10:00:08.087000,malicious_credential_stuffer_fb334178,10.0.4.101,GET,/api/items/3,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,3
2026-05-28T10:00:06.715000,malicious_ddos_tool_7c744270,10.0.0.223,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,5
2026-05-28T10:00:08.770000,malicious_ddos_tool_b98749a7,10.0.2.137,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,6
2026-05-28T09:00:01.644000,malicious_scraper_cb724759,10.0.2.10,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T10:00:06.334000,malicious_credential_stuffer_fb334178,10.0.3.145,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,3
2026-05-28T08:05:55.588422,legit_11881cc1,,GET,/api/products,200,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; +https://duckduckgo.com/duckduckbot),legit_crawler,3
2026-05-28T10:00:03.546000,malicious_ddos_tool_90147e1f,10.0.0.22,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T09:42:22.400861,legit_861142cf,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,1
2026-05-28T10:00:04.531000,malicious_credential_stuffer_11e9ced4,10.0.3.211,GET,/api/product,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:00:10.587000,malicious_scraper_5db41985,10.0.2.221,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,4
2026-05-28T09:00:04.206000,malicious_scraper_96bafc05,10.0.2.187,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:07.180000,malicious_ddos_tool_7c744270,10.0.3.37,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,5
2026-05-28T09:00:03.572000,malicious_scraper_53e9ecba,10.0.2.186,GET,/api/items/2,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T10:00:06.166000,malicious_credential_stuffer_4ef56032,10.0.2.245,GET,/api/users/export,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T10:00:04.143000,malicious_ddos_tool_c68790ef,10.0.4.216,GET,/api/payments,403,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,2
2026-05-28T09:00:03.003000,malicious_scraper_96bafc05,10.0.4.118,GET,/api/products,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T08:20:29.523091,legit_02ffa449,,GET,/api/comments,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,1
2026-05-28T09:00:06.809000,malicious_scraper_715396e8,10.0.4.78,GET,/api/product,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:05.785000,malicious_credential_stuffer_2e844a93,10.0.3.35,GET,/api/items/2,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:29:16.755455,normal_98f59b00,,GET,/api/profile,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-28T10:00:01.290000,malicious_credential_stuffer_090c8ed3,10.0.5.43,GET,/api/items/3,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T09:42:32.306635,legit_861142cf,,GET,/api/product,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,2
2026-05-28T09:00:08.722000,malicious_scraper_520bdb2c,10.0.4.250,GET,/api/comments?page=1,200,Go-http-client/2.0,distributed_crawler,3
2026-05-28T09:00:08.296000,malicious_scraper_520bdb2c,10.0.1.184,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,3
2026-05-28T09:00:01.948000,malicious_scraper_96bafc05,10.0.1.129,GET,/api/items/2,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T09:00:03.540000,malicious_scraper_1303e619,10.0.4.38,GET,/api/product,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T09:00:05.820000,malicious_scraper_96bafc05,10.0.1.113,GET,/api/payments,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:04.605000,malicious_credential_stuffer_19f584db,10.0.3.169,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T10:00:05.339000,malicious_ddos_tool_3f66ff9a,10.0.0.168,GET,/admin/users,403,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:08.527000,malicious_ddos_tool_9fb7b132,10.0.1.230,GET,/api/items/2,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,6
2026-05-28T09:42:39.854999,legit_861142cf,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,2
2026-05-28T10:00:03.292000,malicious_ddos_tool_c68790ef,10.0.0.26,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:03.166000,malicious_ddos_tool_9773e939,10.0.2.213,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T10:00:06.836000,malicious_ddos_tool_b98749a7,10.0.1.108,GET,/admin/backups,429,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,0
2026-05-28T09:00:05.765000,malicious_scraper_e8715a09,10.0.5.209,GET,/api/comments?page=2,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T10:00:06.789000,malicious_credential_stuffer_19f584db,10.0.0.168,GET,/api/users/export,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,3
2026-05-28T08:29:58.476990,normal_fa2acf8b,,GET,/api/product,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-28T10:00:06.815000,malicious_credential_stuffer_fb334178,10.0.0.191,GET,/admin/backups,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T09:00:03.316000,malicious_scraper_53e9ecba,10.0.5.166,GET,/api/comments?page=2,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T08:55:47.877432,legit_f6afb30c,,GET,/api/product,200,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; +https://duckduckgo.com/duckduckbot),legit_crawler,0
2026-05-28T10:00:07.112000,malicious_ddos_tool_ebf35f9d,10.0.2.115,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:05.861000,malicious_credential_stuffer_090c8ed3,10.0.5.175,GET,/admin/users,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T09:45:21.055457,normal_355c2b5b,,GET,/api/search?q=laptop,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-28T10:00:09.314000,malicious_ddos_tool_0e86eca6,10.0.5.215,GET,/api/payments,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,6
2026-05-28T09:56:52.561516,normal_1f23f038,,GET,/api/product,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-28T10:00:03.270000,malicious_ddos_tool_7c744270,10.0.0.207,GET,/api/items/2,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,2
2026-05-28T10:00:04.999000,malicious_ddos_tool_ebf35f9d,10.0.1.182,GET,/admin/config,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T09:00:03.542000,malicious_scraper_5f8ed855,10.0.2.224,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T09:00:07.371000,malicious_scraper_715396e8,10.0.3.110,GET,/api/comments?page=1,200,Go-http-client/2.0,distributed_crawler,2
2026-05-28T10:00:04.491000,malicious_credential_stuffer_090c8ed3,10.0.3.245,GET,/admin/config,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T09:00:03.194000,malicious_scraper_5f8ed855,10.0.4.16,GET,/api/items/2,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T08:20:14.821781,legit_02ffa449,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,0
2026-05-28T10:00:04.357000,malicious_credential_stuffer_48030388,10.0.3.34,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T09:00:03.210000,malicious_scraper_715396e8,10.0.1.227,GET,/api/items/1,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T09:42:48.565192,legit_861142cf,,GET,/api/search?q=phone,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,3
2026-05-28T10:00:03.755000,malicious_credential_stuffer_11e9ced4,10.0.1.61,GET,/admin/users,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:08.168000,malicious_ddos_tool_9fb7b132,10.0.3.126,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,5
2026-05-28T08:21:28.458497,normal_04c3e107,,GET,/api/products,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-28T09:00:02.831000,malicious_scraper_96bafc05,10.0.5.164,GET,/admin/users,500,Go-http-client/2.0,distributed_crawler,2
2026-05-28T09:00:03.269000,malicious_scraper_520bdb2c,10.0.1.185,GET,/api/items/3,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T10:00:05.048000,malicious_ddos_tool_50995b82,10.0.5.3,GET,/api/items/2,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,3
2026-05-28T10:00:05.706000,malicious_credential_stuffer_11e9ced4,10.0.2.43,GET,/admin/config,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,2
2026-05-28T09:00:06.665000,malicious_scraper_5db41985,10.0.3.115,GET,/api/items/2,200,Go-http-client/2.0,distributed_crawler,1
2026-05-28T09:00:04.296000,malicious_scraper_53e9ecba,10.0.3.34,GET,/admin/users,403,Go-http-client/2.0,distributed_crawler,1
2026-05-28T08:07:24.545612,normal_270dc315,,GET,/api/products,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,normal,0
2026-05-28T10:00:10.695000,malicious_credential_stuffer_48030388,10.0.5.159,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,4
2026-05-28T10:00:07.452000,malicious_ddos_tool_9fb7b132,10.0.1.39,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:03.429000,malicious_ddos_tool_ebf35f9d,10.0.4.52,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T10:00:05.906000,malicious_ddos_tool_9fb7b132,10.0.2.212,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,2
2026-05-28T09:04:10.939870,normal_8f4d8c50,,GET,/api/comments,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-28T10:00:07.578000,malicious_ddos_tool_447a3068,10.0.1.252,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:06.050000,malicious_ddos_tool_b98749a7,10.0.1.71,GET,/api/payments,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,7
2026-05-28T09:28:47.349674,normal_2daf0173,,GET,/api/items/1,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-28T09:00:01.425000,malicious_scraper_96bafc05,10.0.1.196,GET,/admin/config,429,Go-http-client/2.0,distributed_crawler,0
2026-05-28T08:22:37.022674,normal_4f8891b6,,GET,/api/products,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,normal,0
2026-05-28T10:00:04.081000,malicious_ddos_tool_b98749a7,10.0.0.244,GET,/admin/config,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,2
2026-05-28T09:29:15.755455,normal_98f59b00,,GET,/api/products,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-28T10:00:05.669000,malicious_ddos_tool_ebf35f9d,10.0.5.1,GET,/admin/users,429,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,3
2026-05-28T09:00:03.683000,malicious_scraper_715396e8,10.0.3.114,GET,/api/comments?page=1,200,Go-http-client/2.0,distributed_crawler,0
2026-05-28T08:35:02.730820,legit_dcf819c4,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,4
2026-05-28T10:00:06.329000,malicious_ddos_tool_7c744270,10.0.5.150,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T10:00:05.815000,malicious_credential_stuffer_fb334178,10.0.0.175,GET,/admin/users,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,4
2026-05-28T10:00:03.467000,malicious_ddos_tool_b98749a7,10.0.1.24,GET,/api/product,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T08:34:50.360488,legit_dcf819c4,,GET,/api/items/3,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,3
2026-05-28T09:00:01.800000,malicious_scraper_2c7e2acb,10.0.2.202,GET,/admin/config,500,Go-http-client/2.0,distributed_crawler,0
2026-05-28T10:00:04.029000,malicious_ddos_tool_9773e939,10.0.1.244,GET,/admin/config,500,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,1
2026-05-28T08:30:08.162940,normal_b480ac0b,,GET,/api/profile,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-28T10:00:02.771000,malicious_credential_stuffer_48030388,10.0.3.159,GET,/admin/users,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T10:00:09.790000,malicious_credential_stuffer_48030388,10.0.0.95,GET,/api/items/2,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T09:56:50.431341,normal_1f23f038,,POST,/api/login,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-28T09:00:10.291000,malicious_scraper_520bdb2c,10.0.3.252,GET,/api/product,200,Go-http-client/2.0,distributed_crawler,4
2026-05-28T08:34:58.292797,legit_dcf819c4,,GET,/api/search?q=phone,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,4
2026-05-28T10:00:07.970000,malicious_ddos_tool_0e86eca6,10.0.2.91,GET,/admin/config,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,4
2026-05-28T09:42:54.591712,legit_861142cf,,GET,/api/profile,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,3
2026-05-28T09:56:49.583395,normal_1f23f038,,GET,/api/profile,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-28T10:00:04.956000,malicious_ddos_tool_7c744270,10.0.1.76,GET,/admin/config,403,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,2
2026-05-28T10:00:03.321000,malicious_credential_stuffer_61af5fcb,10.0.5.161,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T10:00:03.643000,malicious_credential_stuffer_009c5df2,10.0.3.183,GET,/admin/backups,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T10:00:02.943000,malicious_credential_stuffer_61af5fcb,10.0.2.127,GET,/admin/users,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,0
2026-05-28T10:00:02.210000,malicious_ddos_tool_b98749a7,10.0.2.116,GET,/admin/users,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,0
2026-05-28T10:00:04.616000,malicious_ddos_tool_ebf35f9d,10.0.1.188,GET,/api/payments,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),distributed_crawler,3
2026-05-28T10:00:06.498000,malicious_credential_stuffer_d683955e,10.0.2.83,GET,/api/product,200,Scrapy/2.9.0 (+https://scrapy.org),distributed_crawler,1
2026-05-28T08:34:10.688261,legit_dcf819c4,,GET,/api/items/1,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,0
2026-05-28T09:45:24.724592,normal_355c2b5b,,GET,/api/comments,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
