timestamp,session_id,source_ip,method,path,status,user_agent,category,repetitive_path_count
2026-05-27T08:26:56.712000,malicious_ddos_tool_ccdb943c,,GET,/api/search?q=laptop,200,Apache-HttpClient/4.5.14,malicious_crawler,92
2026-05-27T08:32:13.351000,malicious_credential_stuffer_b5839964,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,11
2026-05-27T15:13:35.980472,legit_39f158d5,,GET,/api/items/3,200,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),legit_crawler,0
2026-05-27T15:47:14.444000,malicious_credential_stuffer_edc1923a,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,109
2026-05-27T11:41:01.953000,malicious_scraper_66cb3bdd,,GET,/api/comments?page=2,200,python-requests/2.31.0,malicious_crawler,13
2026-05-27T10:12:04.814000,malicious_ddos_tool_59bc5a8c,,GET,/api/search?q=laptop,200,CustomScraper/1.0,malicious_crawler,77
2026-05-27T15:17:55.314000,malicious_credential_stuffer_349960f5,,POST,/api/login,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),malicious_crawler,18
2026-05-27T14:45:09.376000,malicious_credential_stuffer_dd31bbe7,,POST,/api/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,114
2026-05-27T13:50:43.465186,normal_6c2cc331,,GET,/api/profile,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-27T13:18:56.749000,malicious_scraper_4f34f950,,GET,/api/users/export,403,curl/7.88.1,malicious_crawler,15
2026-05-27T12:08:01.711000,malicious_scraper_f66b50c6,,GET,/api/items/1,200,python-requests/2.31.0,malicious_crawler,9
2026-05-27T11:53:28.450000,malicious_ddos_tool_3cdf64a7,,GET,/api/login,200,CustomScraper/1.0,malicious_crawler,7
2026-05-27T15:47:24.316000,malicious_credential_stuffer_edc1923a,,POST,/api/login,403,Go-http-client/2.0,malicious_crawler,170
2026-05-27T11:05:04.697000,malicious_scraper_1a886644,,GET,/api/users/export,200,Apache-HttpClient/4.5.14,malicious_crawler,2
2026-05-27T12:12:24.186000,malicious_ddos_tool_9182ffa2,,GET,/api/products,200,Go-http-client/2.0,malicious_crawler,23
2026-05-27T10:18:46.662000,malicious_scraper_a0094f33,,GET,/api/products,200,CustomScraper/1.0,malicious_crawler,3
2026-05-27T13:11:01.596000,malicious_scraper_2bb8106b,,GET,/admin/backups,200,Apache-HttpClient/4.5.14,malicious_crawler,5
2026-05-27T15:47:27.289000,malicious_credential_stuffer_edc1923a,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,186
2026-05-27T08:30:22.995069,normal_7230711f,,GET,/api/items/1,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,normal,0
2026-05-27T13:06:46.100000,malicious_credential_stuffer_96c1f750,,POST,/api/login,401,okhttp/4.12.0,malicious_crawler,21
2026-05-27T13:42:09.997000,malicious_ddos_tool_36cf2b5d,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,126
2026-05-27T10:17:13.839000,malicious_scraper_df2da7d6,,GET,/api/users/export,200,python-requests/2.31.0,malicious_crawler,15
2026-05-27T11:33:28.950000,malicious_credential_stuffer_22dc3655,,POST,/api/login,401,Apache-HttpClient/4.5.14,malicious_crawler,24
2026-05-27T10:53:35.348000,malicious_scraper_8d6bb50d,,GET,/api/comments?page=1,200,curl/7.88.1,malicious_crawler,2
2026-05-27T15:47:02.026000,malicious_credential_stuffer_edc1923a,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,32
2026-05-27T15:41:40.411000,malicious_scraper_7d3c9425,,GET,/api/comments?page=2,200,Go-http-client/2.0,malicious_crawler,12
2026-05-27T09:42:30.488249,legit_278187ed,,GET,/api/products,200,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),legit_crawler,2
2026-05-27T12:50:16.987000,malicious_credential_stuffer_5c44826a,,POST,/api/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,11
2026-05-27T11:53:34.018000,malicious_ddos_tool_3cdf64a7,,GET,/api/login,200,CustomScraper/1.0,malicious_crawler,107
2026-05-27T15:47:08.681000,malicious_credential_stuffer_edc1923a,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,75
2026-05-27T15:01:46.771161,normal_b5e95897,,GET,/api/comments,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-27T12:08:57.087928,legit_c43489c3,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; +https://duckduckgo.com/duckduckbot),legit_crawler,3
2026-05-27T11:05:06.045000,malicious_scraper_1a886644,,GET,/api/products,200,Apache-HttpClient/4.5.14,malicious_crawler,3
2026-05-27T10:44:18.256431,legit_8de87df8,,GET,/api/search?q=phone,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,2
2026-05-27T08:32:23.881000,malicious_credential_stuffer_b5839964,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,73
2026-05-27T08:32:41.334000,malicious_credential_stuffer_b5839964,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,166
2026-05-27T11:55:29.271319,legit_fbec5d2d,,GET,/api/search?q=books,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,1
2026-05-27T12:18:34.607918,normal_897da154,,GET,/api/search?q=laptop,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-27T11:05:10.521000,malicious_scraper_1a886644,,GET,/api/users/export,200,Apache-HttpClient/4.5.14,malicious_crawler,5
2026-05-27T12:52:12.449000,malicious_credential_stuffer_b0cf9854,,POST,/api/login,403,curl/7.88.1,malicious_crawler,94
2026-05-27T09:22:08.188000,malicious_ddos_tool_aeaa89d5,,GET,/api/login,200,CustomScraper/1.0,malicious_crawler,20
2026-05-27T12:29:34.379000,malicious_ddos_tool_b4fcf3f0,,GET,/api/search?q=laptop,200,Go-http-client/2.0,malicious_crawler,94
2026-05-27T08:33:13.817000,malicious_scraper_dae69234,,GET,/api/payments,200,okhttp/4.12.0,malicious_crawler,1
2026-05-27T12:20:16.582000,malicious_scraper_a1ee9d52,,GET,/api/products,200,Go-http-client/2.0,malicious_crawler,10
2026-05-27T15:13:38.623337,legit_39f158d5,,GET,/api/profile,200,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),legit_crawler,0
2026-05-27T12:07:45.220000,malicious_scraper_f66b50c6,,GET,/api/users/export,429,python-requests/2.31.0,malicious_crawler,7
2026-05-27T13:08:03.555000,malicious_credential_stuffer_cedb5fbb,,POST,/api/login,401,python-requests/2.31.0,malicious_crawler,63
2026-05-27T13:06:10.306000,malicious_ddos_tool_26fbce45,,GET,/api/search?q=laptop,200,curl/7.88.1,malicious_crawler,46
2026-05-27T12:37:54.556782,normal_e309eb5b,,GET,/api/search?q=laptop,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-27T13:13:40.223551,legit_dbce97ad,,GET,/api/product,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,1
2026-05-27T11:23:20.487953,legit_cba4069f,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; +https://duckduckgo.com/duckduckbot),legit_crawler,3
2026-05-27T13:06:08.577000,malicious_ddos_tool_137b3c76,,GET,/api/search?q=laptop,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,63
2026-05-27T14:32:45.666222,normal_f2f61f66,,GET,/api/orders,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-27T09:51:52.351587,legit_c08838c4,,GET,/api/search?q=phone,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,4
2026-05-27T08:17:21.044436,legit_bf70e7f3,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,2
2026-05-27T14:31:47.431000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,8
2026-05-27T10:17:24.159000,malicious_scraper_df2da7d6,,GET,/api/comments?page=1,200,python-requests/2.31.0,malicious_crawler,9
2026-05-27T12:08:24.275000,malicious_scraper_f66b50c6,,GET,/api/users/export,403,python-requests/2.31.0,malicious_crawler,24
2026-05-27T14:31:48.826000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,35
2026-05-27T12:13:37.371000,malicious_scraper_767651c5,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,8
2026-05-27T12:29:30.700000,malicious_ddos_tool_b4fcf3f0,,GET,/api/search?q=laptop,200,Go-http-client/2.0,malicious_crawler,31
2026-05-27T11:40:57.062000,malicious_scraper_66cb3bdd,,GET,/api/products,200,python-requests/2.31.0,malicious_crawler,10
2026-05-27T11:40:57.182000,malicious_scraper_66cb3bdd,,GET,/api/product,200,python-requests/2.31.0,malicious_crawler,10
2026-05-27T12:37:26.251558,normal_e309eb5b,,GET,/api/comments,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-27T15:47:06.889000,malicious_credential_stuffer_edc1923a,,POST,/api/login,403,Go-http-client/2.0,malicious_crawler,63
2026-05-27T08:26:58.562000,malicious_ddos_tool_ccdb943c,,GET,/api/search?q=laptop,200,Apache-HttpClient/4.5.14,malicious_crawler,131
2026-05-27T14:45:11.828000,malicious_credential_stuffer_dd31bbe7,,POST,/api/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,127
2026-05-27T12:13:27.929000,malicious_scraper_767651c5,,GET,/api/items/1,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,3
2026-05-27T12:55:38.462000,malicious_ddos_tool_9f43095a,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,57
2026-05-27T11:28:27.304000,malicious_scraper_5ea62b64,,GET,/api/items/2,200,python-requests/2.31.0,malicious_crawler,2
2026-05-27T10:12:07.322000,malicious_ddos_tool_59bc5a8c,,GET,/api/search?q=laptop,200,CustomScraper/1.0,malicious_crawler,118
2026-05-27T14:35:59.038623,legit_fcdff053,,GET,/api/product,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,0
2026-05-27T11:05:20.879000,malicious_scraper_1a886644,,GET,/api/items/2,200,Apache-HttpClient/4.5.14,malicious_crawler,8
2026-05-27T11:04:40.415000,malicious_ddos_tool_86ffb07a,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,172
2026-05-27T15:51:18.525000,malicious_scraper_7cab2686,,GET,/api/items/1,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,3
2026-05-27T15:39:03.546710,legit_ae56e911,,GET,/api/profile,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,3
2026-05-27T12:20:26.439000,malicious_scraper_a1ee9d52,,GET,/api/users/export,403,Go-http-client/2.0,malicious_crawler,15
2026-05-27T15:51:29.809000,malicious_scraper_7cab2686,,GET,/api/items/3,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,7
2026-05-27T08:55:45.881000,malicious_credential_stuffer_3f5288c1,,POST,/api/login,403,CustomScraper/1.0,malicious_crawler,75
2026-05-27T12:29:29.794000,malicious_ddos_tool_b4fcf3f0,,GET,/api/search?q=laptop,200,Go-http-client/2.0,malicious_crawler,13
2026-05-27T11:45:33.172000,malicious_ddos_tool_3dbd94c7,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,72
2026-05-27T11:04:43.527000,malicious_credential_stuffer_6d5a6e2f,,POST,/api/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,58
2026-05-27T15:36:18.070364,normal_a684fcdf,,GET,/api/profile,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-27T11:05:13.046000,malicious_scraper_1a886644,,GET,/api/users/export,429,Apache-HttpClient/4.5.14,malicious_crawler,6
2026-05-27T11:40:33.490000,malicious_scraper_66cb3bdd,,GET,/api/items/1,200,python-requests/2.31.0,malicious_crawler,5
2026-05-27T10:00:46.082000,malicious_scraper_3f2058ba,,GET,/api/items/3,200,curl/7.88.1,malicious_crawler,0
2026-05-27T14:31:55.231000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,145
2026-05-27T13:10:57.233000,malicious_scraper_2bb8106b,,GET,/api/items/1,200,Apache-HttpClient/4.5.14,malicious_crawler,5
2026-05-27T13:08:01.926000,malicious_credential_stuffer_cedb5fbb,,POST,/api/login,401,python-requests/2.31.0,malicious_crawler,55
2026-05-27T12:29:33.360000,malicious_ddos_tool_b4fcf3f0,,GET,/api/search?q=laptop,200,Go-http-client/2.0,malicious_crawler,79
2026-05-27T14:45:12.470000,malicious_credential_stuffer_dd31bbe7,,POST,/api/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,131
2026-05-27T08:26:57.055000,malicious_ddos_tool_ccdb943c,,GET,/api/search?q=laptop,200,Apache-HttpClient/4.5.14,malicious_crawler,101
2026-05-27T08:55:49.571000,malicious_credential_stuffer_3f5288c1,,POST,/api/login,401,CustomScraper/1.0,malicious_crawler,94
2026-05-27T11:01:13.946538,legit_b0f4a253,,GET,/api/comments,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,1
2026-05-27T09:51:05.115497,legit_c08838c4,,GET,/api/search?q=books,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),legit_crawler,0
2026-05-27T08:55:46.969000,malicious_credential_stuffer_3f5288c1,,POST,/api/login,401,CustomScraper/1.0,malicious_crawler,81
2026-05-27T08:52:22.895000,malicious_ddos_tool_39349bae,,GET,/api/products,200,CustomScraper/1.0,malicious_crawler,37
2026-05-27T11:01:06.986352,legit_b0f4a253,,GET,/api/search?q=phone,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,1
2026-05-27T11:28:20.693000,malicious_scraper_5ea62b64,,GET,/api/comments?page=2,200,python-requests/2.31.0,malicious_crawler,0
2026-05-27T14:31:49.028000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,38
2026-05-27T10:54:44.786266,normal_46dc808a,,GET,/api/search?q=laptop,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-27T09:15:11.009741,legit_8dbe7371,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,4
2026-05-27T08:17:09.731000,malicious_credential_stuffer_c3dd0d8b,,POST,/api/login,200,CustomScraper/1.0,malicious_crawler,22
2026-05-27T12:52:18.094000,malicious_credential_stuffer_b0cf9854,,POST,/api/login,401,curl/7.88.1,malicious_crawler,131
2026-05-27T13:10:55.849000,malicious_scraper_2bb8106b,,GET,/api/comments?page=1,200,Apache-HttpClient/4.5.14,malicious_crawler,3
2026-05-27T15:47:12.401000,malicious_credential_stuffer_edc1923a,,POST,/api/login,403,Go-http-client/2.0,malicious_crawler,94
2026-05-27T13:42:04.185000,malicious_ddos_tool_36cf2b5d,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,21
2026-05-27T14:04:46.847000,malicious_scraper_cf623507,,GET,/api/items/1,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,9
2026-05-27T12:19:51.284000,malicious_scraper_a1ee9d52,,GET,/api/comments?page=2,200,Go-http-client/2.0,malicious_crawler,0
2026-05-27T11:28:58.817000,malicious_scraper_5ea62b64,,GET,/api/product,200,python-requests/2.31.0,malicious_crawler,14
2026-05-27T11:37:25.921667,legit_87b7fecc,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,2
2026-05-27T12:29:34.631000,malicious_ddos_tool_b4fcf3f0,,GET,/api/search?q=laptop,200,Go-http-client/2.0,malicious_crawler,99
2026-05-27T11:45:31.559000,malicious_ddos_tool_3dbd94c7,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,43
2026-05-27T15:38:53.684059,legit_ae56e911,,GET,/api/product,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,3
2026-05-27T13:06:43.757000,malicious_credential_stuffer_96c1f750,,POST,/api/login,200,okhttp/4.12.0,malicious_crawler,4
2026-05-27T12:08:14.135000,malicious_scraper_f66b50c6,,GET,/api/users/export,200,python-requests/2.31.0,malicious_crawler,20
2026-05-27T09:44:20.672943,legit_e40d5e5c,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,2
2026-05-27T10:07:32.537860,legit_e20807d6,,GET,/api/product,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,3
2026-05-27T12:08:10.947000,malicious_scraper_f66b50c6,,GET,/api/payments,200,python-requests/2.31.0,malicious_crawler,15
2026-05-27T13:00:39.147473,normal_95786874,,GET,/api/items/1,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-27T08:50:11.983183,normal_e2b8db99,,GET,/api/items/2,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,normal,0
2026-05-27T10:18:54.879000,malicious_scraper_a0094f33,,GET,/api/items/1,200,CustomScraper/1.0,malicious_crawler,6
2026-05-27T15:23:56.223516,legit_e6ce3e26,,GET,/api/items/1,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,1
2026-05-27T12:52:17.473000,malicious_credential_stuffer_b0cf9854,,POST,/api/login,401,curl/7.88.1,malicious_crawler,125
2026-05-27T11:04:35.471000,malicious_ddos_tool_86ffb07a,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,83
2026-05-27T15:24:15.661599,legit_e6ce3e26,,GET,/api/products,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,3
2026-05-27T15:47:07.210000,malicious_credential_stuffer_edc1923a,,POST,/api/login,401,Go-http-client/2.0,malicious_crawler,65
2026-05-27T13:06:08.800000,malicious_ddos_tool_26fbce45,,GET,/api/search?q=laptop,200,curl/7.88.1,malicious_crawler,14
2026-05-27T14:31:54.457000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,131
2026-05-27T12:20:27.794000,malicious_scraper_a1ee9d52,,GET,/api/payments,500,Go-http-client/2.0,malicious_crawler,10
2026-05-27T13:06:13.684000,malicious_ddos_tool_26fbce45,,GET,/api/search?q=laptop,403,curl/7.88.1,malicious_crawler,101
2026-05-27T12:57:33.420000,malicious_credential_stuffer_18b7c008,,POST,/api/login,401,Apache-HttpClient/4.5.14,malicious_crawler,24
2026-05-27T14:04:18.999000,malicious_scraper_cf623507,,GET,/api/items/3,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,0
2026-05-27T11:40:29.046000,malicious_scraper_66cb3bdd,,GET,/api/payments,429,python-requests/2.31.0,malicious_crawler,6
2026-05-27T15:41:30.577000,malicious_scraper_7d3c9425,,GET,/api/comments?page=2,200,Go-http-client/2.0,malicious_crawler,8
2026-05-27T13:06:15.014000,malicious_ddos_tool_26fbce45,,GET,/api/search?q=laptop,200,curl/7.88.1,malicious_crawler,126
2026-05-27T11:53:34.601000,malicious_ddos_tool_3cdf64a7,,GET,/api/login,200,CustomScraper/1.0,malicious_crawler,118
2026-05-27T14:24:32.894000,malicious_credential_stuffer_1d8987bb,,POST,/api/login,401,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),malicious_crawler,21
2026-05-27T11:28:39.368000,malicious_scraper_5ea62b64,,GET,/api/comments?page=1,200,python-requests/2.31.0,malicious_crawler,6
2026-05-27T12:13:18.336000,malicious_scraper_767651c5,,GET,/api/comments?page=1,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,0
2026-05-27T15:51:17.741000,malicious_scraper_7cab2686,,GET,/api/comments?page=2,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,2
2026-05-27T13:08:01.454000,malicious_credential_stuffer_cedb5fbb,,POST,/api/login,401,python-requests/2.31.0,malicious_crawler,53
2026-05-27T14:08:01.305120,legit_a3550be7,,GET,/api/items/1,200,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),legit_crawler,2
2026-05-27T13:56:19.599000,malicious_ddos_tool_9498ddd8,,GET,/api/login,200,Go-http-client/2.0,malicious_crawler,137
2026-05-27T11:04:36.101000,malicious_ddos_tool_86ffb07a,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,94
2026-05-27T08:33:30.666000,malicious_scraper_dae69234,,GET,/api/comments?page=2,200,okhttp/4.12.0,malicious_crawler,6
2026-05-27T14:31:50.227000,malicious_ddos_tool_11fd2d5b,,GET,/api/products,200,Scrapy/2.9.0 (+https://scrapy.org),malicious_crawler,58
2026-05-27T12:20:13.284000,malicious_scraper_a1ee9d52,,GET,/api/items/3,200,Go-http-client/2.0,malicious_crawler,7
2026-05-27T11:40:53.817000,malicious_scraper_66cb3bdd,,GET,/api/comments?page=2,200,python-requests/2.31.0,malicious_crawler,10
2026-05-27T08:26:56.260000,malicious_ddos_tool_ccdb943c,,GET,/api/search?q=laptop,403,Apache-HttpClient/4.5.14,malicious_crawler,83
2026-05-27T11:28:28.834000,malicious_scraper_5ea62b64,,GET,/admin/backups,200,python-requests/2.31.0,malicious_crawler,1
2026-05-27T08:52:26.869000,malicious_ddos_tool_39349bae,,GET,/api/products,200,CustomScraper/1.0,malicious_crawler,108
2026-05-27T13:36:22.436000,malicious_credential_stuffer_7f9c19a2,,POST,/api/login,401,curl/7.88.1,malicious_crawler,83
2026-05-27T10:00:48.210000,malicious_scraper_3f2058ba,,GET,/api/items/2,200,curl/7.88.1,malicious_crawler,1
2026-05-27T09:09:28.779645,normal_b2b955ee,,GET,/api/comments,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/118.0,normal,0
2026-05-27T12:19:59.529000,malicious_scraper_a1ee9d52,,GET,/api/products,200,Go-http-client/2.0,malicious_crawler,3
2026-05-27T08:20:49.842621,legit_58c1bcab,,GET,/api/items/2,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),legit_crawler,0
2026-05-27T14:45:09.859000,malicious_credential_stuffer_dd31bbe7,,POST,/api/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,malicious_crawler,116
2026-05-27T12:08:07.086000,malicious_scraper_f66b50c6,,GET,/api/product,200,python-requests/2.31.0,malicious_crawler,12
2026-05-27T12:08:00.917000,malicious_scraper_f66b50c6,,GET,/api/payments,200,python-requests/2.31.0,malicious_crawler,10
2026-05-27T13:19:04.097000,malicious_scraper_4f34f950,,GET,/api/items/1,200,curl/7.88.1,malicious_crawler,15
2026-05-27T11:40:41.070000,malicious_scraper_66cb3bdd,,GET,/api/comments?page=1,200,python-requests/2.31.0,malicious_crawler,7
2026-05-27T13:56:18.743000,malicious_ddos_tool_9498ddd8,,GET,/api/login,200,Go-http-client/2.0,malicious_crawler,122
2026-05-27T13:05:17.887000,malicious_scraper_b0625ef9,,GET,/api/payments,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),malicious_crawler,3
2026-05-27T11:33:33.757000,malicious_credential_stuffer_22dc3655,,POST,/api/login,403,Apache-HttpClient/4.5.14,malicious_crawler,50
2026-05-27T11:04:39.215000,malicious_ddos_tool_86ffb07a,,GET,/api/search?q=laptop,200,okhttp/4.12.0,malicious_crawler,151
2026-05-27T11:43:08.933000,malicious_ddos_tool_e0496d65,,GET,/api/search?q=laptop,200,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/),malicious_crawler,46
2026-05-27T14:32:56.076998,normal_f2f61f66,,GET,/api/search?q=laptop,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148,normal,0
2026-05-27T13:56:17.828000,malicious_ddos_tool_9498ddd8,,GET,/api/login,200,Go-http-client/2.0,malicious_crawler,105
2026-05-27T12:52:09.600000,malicious_credential_stuffer_b0cf9854,,POST,/api/login,403,curl/7.88.1,malicious_crawler,79
